"","BiocVersion","Description","Genome","SourceUrl","SourceType","SourceVersion","Species","TaxonomyId","Title","ResourceName","RDataPath","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","Tags"
"42","3.5","phastCons scores for Homo sapiens on chr14","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14.rds","phastCons100way.UCSC.hg38.chr14.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"43","3.5","phastCons scores for Homo sapiens on chr14_GL000009v2_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_GL000009v2_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_GL000009v2_random.rds","phastCons100way.UCSC.hg38.chr14_GL000009v2_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_GL000009v2_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"44","3.5","phastCons scores for Homo sapiens on chr14_GL000194v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_GL000194v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_GL000194v1_random.rds","phastCons100way.UCSC.hg38.chr14_GL000194v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_GL000194v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"45","3.5","phastCons scores for Homo sapiens on chr14_GL000225v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_GL000225v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_GL000225v1_random.rds","phastCons100way.UCSC.hg38.chr14_GL000225v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_GL000225v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"46","3.5","phastCons scores for Homo sapiens on chr14_KI270722v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270722v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270722v1_random.rds","phastCons100way.UCSC.hg38.chr14_KI270722v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270722v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"47","3.5","phastCons scores for Homo sapiens on chr14_KI270723v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270723v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270723v1_random.rds","phastCons100way.UCSC.hg38.chr14_KI270723v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270723v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"48","3.5","phastCons scores for Homo sapiens on chr14_KI270724v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270724v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270724v1_random.rds","phastCons100way.UCSC.hg38.chr14_KI270724v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270724v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"49","3.5","phastCons scores for Homo sapiens on chr14_KI270725v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270725v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270725v1_random.rds","phastCons100way.UCSC.hg38.chr14_KI270725v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270725v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"50","3.5","phastCons scores for Homo sapiens on chr14_KI270726v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270726v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270726v1_random.rds","phastCons100way.UCSC.hg38.chr14_KI270726v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270726v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"51","3.5","phastCons scores for Homo sapiens on chr14_KI270844v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270844v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270844v1_alt.rds","phastCons100way.UCSC.hg38.chr14_KI270844v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270844v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"52","3.5","phastCons scores for Homo sapiens on chr14_KI270845v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270845v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270845v1_alt.rds","phastCons100way.UCSC.hg38.chr14_KI270845v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270845v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"53","3.5","phastCons scores for Homo sapiens on chr14_KI270846v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270846v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270846v1_alt.rds","phastCons100way.UCSC.hg38.chr14_KI270846v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270846v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"54","3.5","phastCons scores for Homo sapiens on chr14_KI270847v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270847v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr14_KI270847v1_alt.rds","phastCons100way.UCSC.hg38.chr14_KI270847v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr14_KI270847v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"55","3.5","phastCons scores for Homo sapiens on chr15","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15.rds","phastCons100way.UCSC.hg38.chr15.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"56","3.5","phastCons scores for Homo sapiens on chr15_GL383554v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_GL383554v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_GL383554v1_alt.rds","phastCons100way.UCSC.hg38.chr15_GL383554v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_GL383554v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"57","3.5","phastCons scores for Homo sapiens on chr15_GL383555v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_GL383555v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_GL383555v2_alt.rds","phastCons100way.UCSC.hg38.chr15_GL383555v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_GL383555v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"58","3.5","phastCons scores for Homo sapiens on chr15_KI270727v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270727v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270727v1_random.rds","phastCons100way.UCSC.hg38.chr15_KI270727v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270727v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"59","3.5","phastCons scores for Homo sapiens on chr15_KI270848v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270848v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270848v1_alt.rds","phastCons100way.UCSC.hg38.chr15_KI270848v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270848v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"60","3.5","phastCons scores for Homo sapiens on chr15_KI270849v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270849v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270849v1_alt.rds","phastCons100way.UCSC.hg38.chr15_KI270849v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270849v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"61","3.5","phastCons scores for Homo sapiens on chr15_KI270850v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270850v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270850v1_alt.rds","phastCons100way.UCSC.hg38.chr15_KI270850v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270850v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"62","3.5","phastCons scores for Homo sapiens on chr15_KI270851v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270851v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270851v1_alt.rds","phastCons100way.UCSC.hg38.chr15_KI270851v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270851v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"63","3.5","phastCons scores for Homo sapiens on chr15_KI270852v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270852v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270852v1_alt.rds","phastCons100way.UCSC.hg38.chr15_KI270852v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270852v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"64","3.5","phastCons scores for Homo sapiens on chr15_KI270905v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270905v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270905v1_alt.rds","phastCons100way.UCSC.hg38.chr15_KI270905v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270905v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"65","3.5","phastCons scores for Homo sapiens on chr15_KI270906v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270906v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr15_KI270906v1_alt.rds","phastCons100way.UCSC.hg38.chr15_KI270906v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr15_KI270906v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"66","3.5","phastCons scores for Homo sapiens on chr16","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16.rds","phastCons100way.UCSC.hg38.chr16.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"67","3.5","phastCons scores for Homo sapiens on chr16_GL383556v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_GL383556v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16_GL383556v1_alt.rds","phastCons100way.UCSC.hg38.chr16_GL383556v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_GL383556v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"68","3.5","phastCons scores for Homo sapiens on chr16_GL383557v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_GL383557v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16_GL383557v1_alt.rds","phastCons100way.UCSC.hg38.chr16_GL383557v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_GL383557v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"69","3.5","phastCons scores for Homo sapiens on chr16_KI270728v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270728v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16_KI270728v1_random.rds","phastCons100way.UCSC.hg38.chr16_KI270728v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270728v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"70","3.5","phastCons scores for Homo sapiens on chr16_KI270853v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270853v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16_KI270853v1_alt.rds","phastCons100way.UCSC.hg38.chr16_KI270853v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270853v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"71","3.5","phastCons scores for Homo sapiens on chr16_KI270854v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270854v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16_KI270854v1_alt.rds","phastCons100way.UCSC.hg38.chr16_KI270854v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270854v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"72","3.5","phastCons scores for Homo sapiens on chr16_KI270855v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270855v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16_KI270855v1_alt.rds","phastCons100way.UCSC.hg38.chr16_KI270855v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270855v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"73","3.5","phastCons scores for Homo sapiens on chr16_KI270856v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270856v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr16_KI270856v1_alt.rds","phastCons100way.UCSC.hg38.chr16_KI270856v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr16_KI270856v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"74","3.5","phastCons scores for Homo sapiens on chr17","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr17.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr17.rds","phastCons100way.UCSC.hg38.chr17.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr17.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"75","3.5","phastCons scores for Homo sapiens on chr17_GL000205v2_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr17_GL000205v2_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr17_GL000205v2_random.rds","phastCons100way.UCSC.hg38.chr17_GL000205v2_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr17_GL000205v2_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"76","3.5","phastCons scores for Homo sapiens on chr17_GL000258v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr17_GL000258v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr17_GL000258v2_alt.rds","phastCons100way.UCSC.hg38.chr17_GL000258v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr17_GL000258v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
